ID,MS,Mp,VFN,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),It,Ernedc (g/km),Erwltp (g/km),De,Vf,r
341046,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*00,FMCA,WH31,6A1400C0,MINI,COOPER D,M1,,1340,,104,,2495,1501,1501,Diesel,M,1496,85,,,,,,,1
341049,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*00,FMCA,WH31,6A1400C0,MINI,COOPER D,M1,,1340,,104,,2495,1501,1501,Diesel,M,1496,85,,,,,,,1
341051,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*00,FMCA,WH31,6A1400C0,MINI,COOPER D,M1,,1340,,104,,2495,1501,1501,Diesel,M,1496,85,,,,,,,1
341054,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*00,FMCA,WH31,6A1400C0,MINI,COOPER D,M1,,1340,,104,,2495,1501,1501,Diesel,M,1496,85,,,,,,,1
341057,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*01,FMCA,WH31,6A1400C0,MINI,COOPER D,M1,,1340,,104,,2495,1501,1501,Diesel,M,1496,85,,,,,,,1
341059,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*01,FMCA,WH31,6A1400C0,MINI,COOPER D,M1,,1340,,104,,2495,1501,1501,Diesel,M,1496,85,,,,,,,1
341062,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*00,FMCA,WH31,6A1400C0,MINI,COOPER D,M1,,1340,,104,,2495,1501,1501,Diesel,M,1496,85,,,,,,,1
341066,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*01,FMCA,WH31,6A2400C0,MINI,COOPER D,M1,,1340,,109,,2495,1501,1501,Diesel,M,1496,85,,,,,,,1
341070,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*00,FMCA,WH91,6A1400C0,MINI,JOHN COOPER WORKS,M1,,1395,,138,,2495,1485,1485,Petrol,M,1998,170,,,,,,,1
341074,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6H2400C0,MINI,COOPER,M1,,1160,,107,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
