ID,MS,Mp,VFN,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),It,Ernedc (g/km),Erwltp (g/km),De,Vf,r
1859385,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*01,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
1859391,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*01,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
1859401,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*01,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
1859409,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*01,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
1859417,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*01,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
1859424,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*01,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
1859431,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*00,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
1859439,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*01,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
1859446,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*01,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
1859453,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*01,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
1862203,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862214,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862224,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*03,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2T),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862228,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*03,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2T),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862235,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*03,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2T),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862243,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*03,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2T),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862251,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*03,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2T),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862259,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*03,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2T),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862266,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862271,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862284,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862293,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862301,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862309,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862319,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862326,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862331,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862340,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862348,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
