ID,MS,Mp,VFN,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),It,Ernedc (g/km),Erwltp (g/km),De,Vf,r
2006505,CY,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*0512*20,X3,WZ32,6A250000,BMW,X3 SDRIVE18D,M1,,1755,,132,,2810,1616,1632,Diesel,M,1995,,,,,,,,1
2006509,CY,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*0512*20,X3,WZ32,6A250000,BMW,X3 SDRIVE18D,M1,,1755,,132,,2810,1616,1632,Diesel,M,1995,,,,,,,,1
2006515,CY,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*0512*20,X3,WZ32,6A250000,BMW,X3 SDRIVE18D,M1,,1755,,132,,2810,1616,1632,Diesel,M,1995,,,,,,,,1
2006522,CY,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*0512*20,X3,WZ32,6A250000,BMW,X3 SDRIVE18D,M1,,1755,,132,,2810,1616,1632,Diesel,M,1995,,,,,,,,1
2006528,CY,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*0512*20,X3,XX12,6A250000,BMW,X4 XDRIVE20D,M1,,1825,,136,,2810,1616,1632,Diesel,M,1995,,,,,,,,1
2006535,CY,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*0512*20,X3,XX12,6A250000,BMW,X4 XDRIVE20D,M1,,1825,,136,,2810,1616,1632,Diesel,M,1995,,,,,,,,1
2006542,CY,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*0512*20,X3,XX12,6A250000,BMW,X4 XDRIVE20D,M1,,1825,,136,,2810,1616,1632,Diesel,M,1995,,,,,,,,1
2006547,CY,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*0512*20,X3,XX12,6A250000,BMW,X4 XDRIVE20D,M1,,1825,,136,,2810,1616,1632,Diesel,M,1995,,,,,,,,1
2006554,CY,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*0512*20,X3,XX12,6A250000,BMW,X4 XDRIVE20D,M1,,1825,,136,,2810,1616,1632,Diesel,M,1995,,,,,,,,1
1960368,CY,VW GROUP PC,,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN,E1*2001/116*0450*30,5N,ACDFGAX1,NAD7AD7DL003GN4NVR27MM62,VOLKSWAGEN,TIGUAN,M1,,1673,,147,,2677,1576,1566,DIESEL,M,1968,,,,,,,,1
1959342,CY,VW GROUP PC,,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN,E1*2007/46*0401*14,7N,DFLAX0AF,FD6FD62E0317MMN7VR2VW62,VOLKSWAGEN,SHARAN,M1,,1843,,137,,2920,1559,1605,DIESEL,M,1968,,,,,,,,1
1961404,CY,VW GROUP PC,,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN,E1*2007/46*0376*15,7P,ACCVWAX1,AA8AA8C8017NVR67MM62,VOLKSWAGEN,TOUAREG,M1,,2185,,176,,2904,1638,1658,DIESEL,M,2967,,,,,,,,1
1958319,CY,VW GROUP PC,,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN,E1*2001/116*0510*27,6R,ABCHYB,FM5FM5CF008N2VR27MM61,VOLKSWAGEN,POLO,M1,,1055,,108,,2456,1441,1434,PETROL,M,999,,,,,,,,1
1999758,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*46,S,XHNZ,T/A0S,CITROEN,C3,M1,,1165,,110,,2539,1483,1483,Petrol,M,1199,,,,,,,,1
1999763,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*44,S,XHMZ,6/A00,CITROEN,C3,M1,,1055,,109,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999771,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*49,S,XHMZ,6/A00,CITROEN,C3,M1,,1055,,109,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999780,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*50,S,XHNZ,T/A0S,CITROEN,C3,M1,,1165,,110,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999788,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*50,S,XHNZ,T/A0S,CITROEN,C3,M1,,1165,,110,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999799,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*50,S,XHNZ,T/A0S,CITROEN,C3,M1,,1165,,110,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999806,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*49,S,XHNZ,T/A0S,CITROEN,C3,M1,,1165,,110,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999811,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*50,S,XHNZ,T/A0S,CITROEN,C3,M1,,1165,,110,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999820,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*50,S,XHNZ,T/A0S,CITROEN,C3,M1,,1165,,110,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999829,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*44,S,XHMZ,6/A00,CITROEN,C3,M1,,1055,,109,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999837,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*50,S,XHNZ,T/A0S,CITROEN,C3,M1,,1165,,110,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999845,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*46,S,XHNZ,T/A0S,CITROEN,C3,M1,,1165,,110,,2539,1483,1483,Petrol,M,1199,,,,,,,,1
1999853,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*46,S,XHNZ,T/A0S,CITROEN,C3,M1,,1165,,110,,2539,1483,1483,Petrol,M,1199,,,,,,,,1
1999861,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*44,S,XHMZ,6/A00,CITROEN,C3,M1,,1055,,109,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999869,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*44,S,XHMZ,6/A00,CITROEN,C3,M1,,1055,,109,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999879,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*46,S,XHNZ,T/A0S,CITROEN,C3,M1,,1165,,110,,2539,1483,1483,Petrol,M,1199,,,,,,,,1
1999890,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*46,S,XHNZ,T/A0S,CITROEN,C3,M1,,1165,,110,,2539,1483,1483,Petrol,M,1199,,,,,,,,1
