ID,MS,Mp,VFN,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),It,Ernedc (g/km),Erwltp (g/km),De,Vf,r
479284,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0EBAB12,BA1L5ADLK5,OPEL,INSIGNIA SPORTS TOURER,M1,M1,1522,,141,,2829,1607,1610,Petrol,M,1490,121,,,,,,,1
479289,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0HAAB22,BA1P1CBHN5,Opel,INSIGNIA SPORTS TOURER,M1,M1,1683,,199,,2829,1607,1610,Petrol,M,1998,191,,,,,,,1
479295,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0HAAB22,BA1P6CBHN5,Opel,INSIGNIA SPORTS TOURER,M1,M1,1683,,199,,2829,1607,1610,Petrol,M,1998,191,,,,,,,1
479302,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0HAAB22,BA1R4CBHN5,Opel,INSIGNIA SPORTS TOURER,M1,M1,1683,,199,,2829,1607,1610,Petrol,M,1998,191,,,,,,,2
479308,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0HMBB12,BA1L7FAFJ5,OPEL,INSIGNIA SPORTS TOURER,M1,M1,1633,,139,,2829,1607,1610,Diesel,M,1956,125,,,,,,,2
479313,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0HMBB12,BA1L7FAFK5,OPEL,INSIGNIA SPORTS TOURER,M1,M1,1633,,139,,2829,1607,1610,Diesel,M,1956,125,,,,,,,1
479320,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0HMBB12,BA1M2FAFK5,Opel,INSIGNIA SPORTS TOURER,M1,M1,1633,,139,,2829,1607,1610,Diesel,M,1956,125,,,,,,,4
479326,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0HMBB12,BA1M5FAFK5,OPEL,INSIGNIA SPORTS TOURER,M1,M1,1633,,139,,2829,1607,1610,Diesel,M,1956,125,,,,,,,1
479329,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0HMBB12,BA1M7FAFK5,Opel,INSIGNIA SPORTS TOURER,M1,M1,1633,,139,,2829,1607,1610,Diesel,M,1956,125,,,,,,,9
479336,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0HMBB12,BA1N3FAFK5,OPEL,INSIGNIA SPORTS TOURER,M1,M1,1633,,139,,2829,1607,1610,Diesel,M,1956,125,,,,,,,6
479341,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0HMBB12,BA1N6FAFK5,Opel,INSIGNIA SPORTS TOURER,M1,M1,1633,,139,,2829,1607,1610,Diesel,M,1956,125,,,,,,,2
479348,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0HMBB12,BA1P4FAFK5,Opel,INSIGNIA SPORTS TOURER,M1,M1,1633,,139,,2829,1607,1610,Diesel,M,1956,125,,,,,,,1
479356,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DB0HMBB22,BA1P6FAPK5,Opel,INSIGNIA SPORTS TOURER,M1,M1,1716,,166,,2829,1607,1610,Diesel,M,1956,125,,,,,,,1
479363,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DB0HMBB22,BA1S4FAPK5,Opel,INSIGNIA SPORTS TOURER,M1,M1,1716,,166,,2829,1607,1610,Diesel,M,1856,125,,,,,,,1
479369,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DD0EAAB12,BA1J1JEKG5,OPEL,INSIGNIA SPORTS TOURER,M1,M1,1487,,136,,2829,1607,1610,Petrol,M,1490,103,,,,,,,1
479373,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DF0HMBB22,BA1R4FAPK5,Opel,INSIGNIA SPORTS TOURER,M1,M1,1716,,166,,2829,1607,1610,Diesel,M,1856,125,,,,,,,1
479378,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*02,Z-B,CA0EAAB12,BA1H3JEKJ5,OPEL,INSIGNIA GRAND SPORT,M1,M1,1441,,133,,2829,1607,1610,Petrol,M,1490,103,,,,,,,1
479383,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*02,Z-B,CA0EAAB12,BA1H3JEKK5,OPEL,INSIGNIA GRAND SPORT,M1,M1,1441,,133,,2829,1607,1610,Petrol,M,1490,103,,,,,,,1
479392,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*02,Z-B,CA0EAAB12,BA1J5JEKK5,OPEL,INSIGNIA GRAND SPORT,M1,M1,1441,,133,,2829,1607,1610,Petrol,M,1490,103,,,,,,,2
469579,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0016*25,M20M,K,K36,Nissan,Nissan NV200,M1,M1,1431,,130,,2725,1490,1510,Diesel,M,1461,81,,,,,,,3
469585,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0016*25,M20M,N,N42,Nissan,Nissan NV200,M1,M1,1506,,130,,2725,1490,1510,Diesel,M,1461,81,,,,,,,5
469592,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*21,F15,D,D04,Nissan,NISSAN JUKE,M1,M1,1347,,104,,2530,1539,1537,Diesel,M,1461,81,,,,,,,3
469598,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*21,F15,D,D05,Nissan,NISSAN JUKE,M1,M1,1347,,107,,2530,1539,1537,Diesel,M,1461,81,,,,,,,5
469606,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*21,F15,E,E03,Nissan,NISSAN JUKE,M1,M1,1278,,130,,2530,1539,1537,Petrol,M,1197,85,,,,,,,5
469614,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*22,F15,D,D05,Nissan,NISSAN JUKE,M1,M1,1347,,107,,2530,1539,1537,Diesel,M,1461,81,,,,,,,4
469618,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*22,F15,E,E03,NISSAN,NISSAN JUKE,M1,M1,1278,,130,,2530,1539,1537,Petrol,M,1197,85,,,,,,,1
